"CropID","Crop","Crop_Year","Season","State","Production","Yield","Area","Annual_Rainfall","Fertilizer","Pesticide","PARTIND"
"       54035","Turmeric","        2002","Whole Year","Arunachal Pradesh","        2020"," 4.459090909","-0.244821984","1.7077101831","-0.253350862","-0.228423544","           1"
"       54135","Wheat","        2002","Rabi","Arunachal Pradesh","        6250"," 1.481538462","-0.239909512","1.7077101831","-0.249761327","-0.224203884","           2"
"       54235","Dry chillies","        2003","Whole Year","Arunachal Pradesh","        2430","        1.54","-0.243262274"," 1.645769424","-0.252135966"," -0.22716149","           0"
"       54335","Ginger","        2003","Whole Year","Arunachal Pradesh","       37177","       6.168","-0.239137163"," 1.645769424","-0.248984527","-0.223759882","           1"
"       54435","Maize","        2003","Kharif","Arunachal Pradesh","       54510"," 1.446666667","-0.192843942"," 1.645769424","-0.213618147"," -0.18558603","           1"
"       54535","Oilseeds total","        2003","Whole Year","Arunachal Pradesh","       28478"," 0.991333333","-0.207282514"," 1.645769424","-0.224648705","-0.197492221","           1"
"       54635","Potato","        2003","Whole Year","Arunachal Pradesh","       29569"," 7.232666667","-0.240035053"," 1.645769424","-0.249670484","-0.224500292","           1"
"       54735","Rice","        2003","Kharif","Arunachal Pradesh","      154589"," 1.201333333","-0.082859162"," 1.645769424","-0.129593674","-0.094891483","           1"
"       54835","Small millets","        2003","Kharif","Arunachal Pradesh","       21326"," 0.973333333","   -0.215122"," 1.645769424","-0.230637794","-0.203956739","           1"
"       54935","Sugarcane","        2003","Whole Year","Arunachal Pradesh","       15150"," 17.09888889","-0.244516319"," 1.645769424","-0.253094012","-0.228195588","           0"
"       55035","Turmeric","        2003","Whole Year","Arunachal Pradesh","        1527","     3.82125"," -0.24491341"," 1.645769424","-0.253397376","-0.228523034","           1"
"       55135","Wheat","        2003","Rabi","Arunachal Pradesh","        6320"," 1.511818182","-0.239860388"," 1.645769424","-0.249537046","-0.224356261","           1"
"       55235","Dry chillies","        2004","Whole Year","Arunachal Pradesh","        2640","     1.81125"," -0.24277785","1.8383243924","-0.251567536","-0.227045028","           1"
"       55335","Ginger","        2004","Whole Year","Arunachal Pradesh","       32877","     6.24375"," -0.23944965","1.8383243924","-0.248784467"," -0.22464362","           2"
"       55435","Maize","        2004","Kharif","Arunachal Pradesh","       54985","       1.495","-0.193942425","1.8383243924","-0.210730937","-0.191808621","           1"
"       55535","Oilseeds total","        2004","Whole Year","Arunachal Pradesh","       26281"," 1.044666667","-0.208490163","1.8383243924"," -0.22289588","-0.202305305","           1"
"       55635","Potato","        2004","Whole Year","Arunachal Pradesh","       27518"," 6.794666667","-0.239768961","1.8383243924","-0.249051477","-0.224874013","           1"
"       55735","Rice","        2004","Kharif","Arunachal Pradesh","      134950","    1.080625","-0.079533692","1.8383243924","-0.115061379","-0.109258861","           1"
"       55835","Small millets","        2004","Kharif","Arunachal Pradesh","       21374","    0.976875","-0.214956886","1.8383243924","-0.228303409","-0.206971264","           1"
"       55935","Sugarcane","        2004","Whole Year","Arunachal Pradesh","       14132"," 15.67090909","-0.244519048","1.8383243924"," -0.25302354","-0.228301361","           1"
"       56035","Turmeric","        2004","Whole Year","Arunachal Pradesh","        1794"," 3.795555556","-0.244834265","1.8383243924","-0.253287128","-0.228528801","           2"
"       56135","Wheat","        2004","Rabi","Arunachal Pradesh","        6652"," 1.549230769","-0.239685722","1.8383243924","-0.248981872","-0.224813953","           1"
"       56235","Dry chillies","        2005","Whole Year","Arunachal Pradesh","        2646"," 1.486666667","-0.242564976","1.6271627138","-0.251125111","-0.226891432","           1"
"       56335","Ginger","        2005","Whole Year","Arunachal Pradesh","       33326","       5.896"," -0.23895431","1.6271627138","-0.247783124","-0.224286214","           1"
"       56435","Maize","        2005","Kharif","Arunachal Pradesh","       57898","      1.4125","-0.188411801","1.6271627138"," -0.20100162","-0.187818089","           0"
"       56535","Oilseeds total","        2005","Whole Year","Arunachal Pradesh","       23695"," 0.955333333"," -0.20790749","1.6271627138","-0.219046582","-0.201884886","           1"
"       56635","Potato","        2005","Whole Year","Arunachal Pradesh","       29838"," 7.205333333","-0.240115563","1.6271627138","-0.248857965","-0.225124098","           1"
"       56735","Rice","        2005","Kharif","Arunachal Pradesh","      146191","     1.16125","-0.078680833","1.6271627138","-0.099436031","-0.108643494","           0"
"       56835","Small millets","        2005","Kharif","Arunachal Pradesh","       22376","    0.998125","-0.214408327","1.6271627138","-0.225063674"," -0.20657546","           0"
"       56935","Sugarcane","        2005","Whole Year","Arunachal Pradesh","       16181"," 17.00555556","-0.244325278","1.6271627138","-0.252754424"," -0.22816155","           1"
"       57035","Turmeric","        2005","Whole Year","Arunachal Pradesh","        1631"," 4.232857143","-0.244940702","1.6271627138","-0.253324052","-0.228605598","           1"
"       57135","Wheat","        2005","Rabi","Arunachal Pradesh","        6140"," 1.589166667","-0.240097824","1.6271627138","-0.248841546","-0.225111298","           1"
"       57235","Dry chillies","        2006","Whole Year","Arunachal Pradesh","        2729","    1.566875","-0.242926589","0.6148107824"," -0.25130368","-0.227063125","           1"
"       57335","Ginger","        2006","Whole Year","Arunachal Pradesh","       42821","    5.573125","-0.237565172","0.6148107824","-0.246018859","-0.223010471","           1"
"       57435","Maize","        2006","Kharif","Arunachal Pradesh","       63524","    1.439375","-0.182369461","0.6148107824","-0.191611706","-0.181288447","           1"
"       57535","Oilseeds total","        2006","Whole Year","Arunachal Pradesh","       29265","    0.959375"," -0.20163863","0.6148107824","-0.210605585","-0.195853868","           0"
"       57635","Potato","        2006","Whole Year","Arunachal Pradesh","       31689","    7.649375","-0.240085543","0.6148107824","-0.248503223","  -0.2249156","           2"
"       57735","Rice","        2006","Kharif","Arunachal Pradesh","      144635","    1.151875","-0.077628745","0.6148107824","-0.088367378","-0.102115727","           1"
"       57835","Small millets","        2006","Kharif","Arunachal Pradesh","       21428","    1.003125","-0.215901172","0.6148107824","-0.224664365","-0.206634816","           1"
"       57935","Sugarcane","        2006","Whole Year","Arunachal Pradesh","       16843","      16.362","-0.244117863","0.6148107824","-0.252477935","-0.227963601","           1"
"       58035","Turmeric","        2006","Whole Year","Arunachal Pradesh","        1965","       4.425","-0.244797422","0.6148107824","-0.253147785","-0.228477274","           1"
"       58135","Wheat","        2006","Rabi","Arunachal Pradesh","        6301"," 1.668461538"," -0.24009373","0.6148107824","-0.248511293","-0.224921789","           1"
"       58235","Dry chillies","        2007","Whole Year","Arunachal Pradesh","        3634","     2.26625","-0.242286603","2.1864657337","-0.250530686","-0.227246634","           2"
"         136","Ginger","        2007","Whole Year","Arunachal Pradesh","       47407","    5.950625","-0.236919728","2.1864657337","-0.245004785","-0.224296248","           1"
"         236","Maize","        2007","Kharif","Arunachal Pradesh","       57430","      1.4625"," -0.18720688","2.1864657337","-0.193818899","-0.196967108","           1"
"         336","Oilseeds total","        2007","Whole Year","Arunachal Pradesh","       28568","      0.9325","-0.203564046","2.1864657337","-0.210660743","-0.205959296","           1"
"         436","Potato","        2007","Whole Year","Arunachal Pradesh","       29173","        6.91","-0.240279312","2.1864657337","-0.248463918","-0.226143146","           1"
"         536","Rice","        2007","Kharif","Arunachal Pradesh","      158146","    1.225625","-0.076276451","2.1864657337","-0.079601494","-0.135984214","           0"
"         636","Small millets","        2007","Kharif","Arunachal Pradesh","       19425","    0.865625","-0.215082427","2.1864657337","-0.222520425"," -0.21229141","           1"
"         736","Sugarcane","        2007","Whole Year","Arunachal Pradesh","       21754","      16.482","-0.243840854","2.1864657337","-0.252130991","-0.228101068","           0"
"         836","Turmeric","        2007","Whole Year","Arunachal Pradesh","        2119","      4.4425","-0.244774224","2.1864657337","-0.253092018","-0.228614178","           2"
"         936","Wheat","        2007","Rabi","Arunachal Pradesh","        5294"," 1.579230769","-0.240668216","2.1864657337","-0.248864345","-0.226356942","           1"
"        1036","Dry chillies","        2008","Whole Year","Arunachal Pradesh","        3960"," 1.874285714","-0.242357561","0.9874346372","-0.250368194","-0.228047056","           1"
"        1136","Ginger","        2008","Whole Year","Arunachal Pradesh","       47190","        6.07","-0.236850134","0.9874346372","-0.244287796","-0.226344002","           1"
"        1236","Maize","        2008","Kharif","Arunachal Pradesh","       58830","    1.459375","-0.186987184","0.9874346372","  -0.1892373","-0.210924944","           1"
"        1336","Oilseeds total","        2008","Whole Year","Arunachal Pradesh","       31016","       0.995","-0.202150346","0.9874346372","-0.205977978"," -0.21561383","           1"
"        1436","Potato","        2008","Whole Year","Arunachal Pradesh","       33405","    7.076875","-0.239979106","0.9874346372","-0.247742294"," -0.22731157","           1"
"        1536","Rice","        2008","Kharif","Arunachal Pradesh","      164538","    1.183125","-0.072496577","0.9874346372"," -0.06283554","-0.175521157","           1"
"        1636","Small millets","        2008","Kharif","Arunachal Pradesh","       18922","       0.865","-0.215145198","0.9874346372","-0.220324763","-0.219632211","           1"
"        1736","Sugarcane","        2008","Whole Year","Arunachal Pradesh","       23439"," 15.32727273","-0.243653907","0.9874346372","-0.251799407","-0.228447924","           1"
"        1836","Turmeric","        2008","Whole Year","Arunachal Pradesh","        2375"," 3.945454545","-0.244688256","0.9874346372","-0.252941365","-0.228767774","           2"
"        1936","Wheat","        2008","Rabi","Arunachal Pradesh","        5169","        1.57","-0.241050297","0.9874346372","-0.248924928","-0.227642813","           0"
